shape_id,shape_pt_lat,shape_pt_lon,shape_pt_sequence
237740.015237740,49.2336659,6.9737619,7
237740.016237740,49.2433789,7.0118103,0
237740.016237740,49.2401746,7.0000431,1
237740.016237740,49.2385384,6.9979364,2
237740.016237740,49.2402327,6.9898115,3
237740.016237740,49.2402489,6.9845333,4
237740.016237740,49.2391441,6.9797631,5
237740.016237740,49.2393151,6.9747373,6
237740.016237740,49.2336659,6.9737619,7
237740.017237740,49.2433789,7.0118103,0
237740.017237740,49.2401746,7.0000431,1
237740.017237740,49.2385384,6.9979364,2
237740.017237740,49.2402327,6.9898115,3
237740.017237740,49.2402489,6.9845333,4
237740.017237740,49.2391441,6.9797631,5
237740.017237740,49.2393151,6.9747373,6
237740.017237740,49.2336659,6.9737619,7
237740.018237740,49.2433789,7.0118103,0
237740.018237740,49.2401746,7.0000431,1
237740.018237740,49.2385384,6.9979364,2
237740.018237740,49.2402327,6.9898115,3
237740.018237740,49.2402489,6.9845333,4
237740.018237740,49.2391441,6.9797631,5
237740.018237740,49.2393151,6.9747373,6
237740.018237740,49.2336659,6.9737619,7
237740.019237740,49.2433789,7.0118103,0
237740.019237740,49.2401746,7.0000431,1
237740.019237740,49.2385384,6.9979364,2
237740.019237740,49.2402327,6.9898115,3
237740.019237740,49.2402489,6.9845333,4
237740.019237740,49.2391441,6.9797631,5
237740.019237740,49.2393151,6.9747373,6
237740.019237740,49.2336659,6.9737619,7
237740.020237740,49.2433789,7.0118103,0
237740.020237740,49.2401746,7.0000431,1
237740.020237740,49.2385384,6.9979364,2
237740.020237740,49.2402327,6.9898115,3
237740.020237740,49.2402489,6.9845333,4
237740.020237740,49.2391441,6.9797631,5
237740.020237740,49.2393151,6.9747373,6
237740.020237740,49.2336659,6.9737619,7
237740.021237740,49.2433789,7.0118103,0
237740.021237740,49.2401746,7.0000431,1
237740.021237740,49.2385384,6.9979364,2
237740.021237740,49.2402327,6.9898115,3
237740.021237740,49.2402489,6.9845333,4
237740.021237740,49.2391441,6.9797631,5
237740.021237740,49.2393151,6.9747373,6
237740.021237740,49.2336659,6.9737619,7
237740.022237740,49.2433789,7.0118103,0
237740.022237740,49.2401746,7.0000431,1
237740.022237740,49.2385384,6.9979364,2
237740.022237740,49.2402327,6.9898115,3
237740.022237740,49.2402489,6.9845333,4
237740.022237740,49.2391441,6.9797631,5
237740.022237740,49.2393151,6.9747373,6
237740.022237740,49.2336659,6.9737619,7
237740.023237740,49.2433789,7.0118103,0
237740.023237740,49.2401746,7.0000431,1
237740.023237740,49.2385384,6.9979364,2
237740.023237740,49.2402327,6.9898115,3
237740.023237740,49.2402489,6.9845333,4
237740.023237740,49.2391441,6.9797631,5
237740.023237740,49.2393151,6.9747373,6
237740.023237740,49.2336659,6.9737619,7
237740.024237740,49.2433789,7.0118103,0
237740.024237740,49.2401746,7.0000431,1
237740.024237740,49.2385384,6.9979364,2
237740.024237740,49.2402327,6.9898115,3
237740.024237740,49.2402489,6.9845333,4
237740.024237740,49.2391441,6.9797631,5
237740.024237740,49.2393151,6.9747373,6
237740.024237740,49.2336659,6.9737619,7
237740.025237740,49.2433789,7.0118103,0
237740.025237740,49.2401746,7.0000431,1
237740.025237740,49.2385384,6.9979364,2
237740.025237740,49.2402327,6.9898115,3
237740.025237740,49.2402489,6.9845333,4
237740.025237740,49.2391441,6.9797631,5
237740.025237740,49.2393151,6.9747373,6
237740.025237740,49.2336659,6.9737619,7
237740.026237740,49.2433789,7.0118103,0
237740.026237740,49.2401746,7.0000431,1
237740.026237740,49.2385384,6.9979364,2
237740.026237740,49.2402327,6.9898115,3
237740.026237740,49.2402489,6.9845333,4
237740.026237740,49.2391441,6.9797631,5
237740.026237740,49.2393151,6.9747373,6
237740.026237740,49.2336659,6.9737619,7
237740.027237740,49.2433789,7.0118103,0
237740.027237740,49.2401746,7.0000431,1
237740.027237740,49.2385384,6.9979364,2
237740.027237740,49.2402327,6.9898115,3
237740.027237740,49.2402489,6.9845333,4
237740.027237740,49.2391441,6.9797631,5
237740.027237740,49.2393151,6.9747373,6
237740.027237740,49.2336659,6.9737619,7
237740.028237740,49.2433789,7.0118103,0
237740.028237740,49.2401746,7.0000431,1
237740.028237740,49.2385384,6.9979364,2
237740.028237740,49.2402327,6.9898115,3
237740.028237740,49.2402489,6.9845333,4
237740.028237740,49.2391441,6.9797631,5
237740.028237740,49.2393151,6.9747373,6
237740.028237740,49.2336659,6.9737619,7
237740.029237740,49.2433789,7.0118103,0
237740.029237740,49.2401746,7.0000431,1
237740.029237740,49.2385384,6.9979364,2
237740.029237740,49.2402327,6.9898115,3
237740.029237740,49.2402489,6.9845333,4
237740.029237740,49.2391441,6.9797631,5
237740.029237740,49.2393151,6.9747373,6
237740.029237740,49.2336659,6.9737619,7
237740.030237740,49.2433789,7.0118103,0
237740.030237740,49.2401746,7.0000431,1
237740.030237740,49.2385384,6.9979364,2
237740.030237740,49.2402327,6.9898115,3
237740.030237740,49.2402489,6.9845333,4
237740.030237740,49.2391441,6.9797631,5
237740.030237740,49.2393151,6.9747373,6
237740.030237740,49.2336659,6.9737619,7
237740.031237740,49.2433789,7.0118103,0
237740.031237740,49.2401746,7.0000431,1
237740.031237740,49.2385384,6.9979364,2
237740.031237740,49.2402327,6.9898115,3
237740.031237740,49.2402489,6.9845333,4
237740.031237740,49.2391441,6.9797631,5
237740.031237740,49.2393151,6.9747373,6
237740.031237740,49.2336659,6.9737619,7
237740.032237740,49.2433789,7.0118103,0
237740.032237740,49.2401746,7.0000431,1
237740.032237740,49.2385384,6.9979364,2
237740.032237740,49.2402327,6.9898115,3
237740.032237740,49.2402489,6.9845333,4
237740.032237740,49.2391441,6.9797631,5
237740.032237740,49.2393151,6.9747373,6
237740.032237740,49.2336659,6.9737619,7
237740.033237740,49.2433789,7.0118103,0
237740.033237740,49.2401746,7.0000431,1
237740.033237740,49.2385384,6.9979364,2
237740.033237740,49.2402327,6.9898115,3
237740.033237740,49.2402489,6.9845333,4
237740.033237740,49.2391441,6.9797631,5
237740.033237740,49.2393151,6.9747373,6
237740.033237740,49.2336659,6.9737619,7
237740.034237740,49.2433789,7.0118103,0
237740.034237740,49.2401746,7.0000431,1
237740.034237740,49.2385384,6.9979364,2
237740.034237740,49.2402327,6.9898115,3
237740.034237740,49.2402489,6.9845333,4
237740.034237740,49.2391441,6.9797631,5
237740.034237740,49.2393151,6.9747373,6
237740.034237740,49.2336659,6.9737619,7
237740.035237740,49.2433789,7.0118103,0
237740.035237740,49.2401746,7.0000431,1
237740.035237740,49.2385384,6.9979364,2
237740.035237740,49.2402327,6.9898115,3
237740.035237740,49.2402489,6.9845333,4
237740.035237740,49.2391441,6.9797631,5
237740.035237740,49.2393151,6.9747373,6
237740.035237740,49.2336659,6.9737619,7
237740.036237740,49.2433789,7.0118103,0
237740.036237740,49.2401746,7.0000431,1
237740.036237740,49.2385384,6.9979364,2
237740.036237740,49.2402327,6.9898115,3
237740.036237740,49.2402489,6.9845333,4
237740.036237740,49.2391441,6.9797631,5
237740.036237740,49.2393151,6.9747373,6
237740.036237740,49.2336659,6.9737619,7
237740.037237740,49.2433789,7.0118103,0
237740.037237740,49.2401746,7.0000431,1
237740.037237740,49.2385384,6.9979364,2
237740.037237740,49.2402327,6.9898115,3
237740.037237740,49.2402489,6.9845333,4
237740.037237740,49.2391441,6.9797631,5
237740.037237740,49.2393151,6.9747373,6
237740.037237740,49.2336659,6.9737619,7
237740.038237740,49.2433789,7.0118103,0
237740.038237740,49.2401746,7.0000431,1
237740.038237740,49.2385384,6.9979364,2
237740.038237740,49.2402327,6.9898115,3
237740.038237740,49.2402489,6.9845333,4
237740.038237740,49.2391441,6.9797631,5
237740.038237740,49.2393151,6.9747373,6
237740.038237740,49.2336659,6.9737619,7
237740.039237740,49.2433789,7.0118103,0
237740.039237740,49.2401746,7.0000431,1
237740.039237740,49.2385384,6.9979364,2
237740.039237740,49.2402327,6.9898115,3
237740.039237740,49.2402489,6.9845333,4
237740.039237740,49.2391441,6.9797631,5
237740.039237740,49.2393151,6.9747373,6
237740.039237740,49.2336659,6.9737619,7
237740.040237740,49.2433789,7.0118103,0
237740.040237740,49.2401746,7.0000431,1
237740.040237740,49.2385384,6.9979364,2
237740.040237740,49.2402327,6.9898115,3
237740.040237740,49.2402489,6.9845333,4
237740.040237740,49.2391441,6.9797631,5
237740.040237740,49.2393151,6.9747373,6
237740.040237740,49.2336659,6.9737619,7
237740.041237740,49.2433789,7.0118103,0
237740.041237740,49.2401746,7.0000431,1
237740.041237740,49.2385384,6.9979364,2
237740.041237740,49.2402327,6.9898115,3
237740.041237740,49.2402489,6.9845333,4
237740.041237740,49.2391441,6.9797631,5
237740.041237740,49.2393151,6.9747373,6
237740.041237740,49.2336659,6.9737619,7
237740.042237740,49.2433789,7.0118103,0
237740.042237740,49.2401746,7.0000431,1
237740.042237740,49.2385384,6.9979364,2
237740.042237740,49.2402327,6.9898115,3
237740.042237740,49.2402489,6.9845333,4
237740.042237740,49.2391441,6.9797631,5
237740.042237740,49.2393151,6.9747373,6
237740.042237740,49.2336659,6.9737619,7
237740.043237740,49.2433789,7.0118103,0
237740.043237740,49.2401746,7.0000431,1
237740.043237740,49.2385384,6.9979364,2
237740.043237740,49.2402327,6.9898115,3
237740.043237740,49.2402489,6.9845333,4
237740.043237740,49.2391441,6.9797631,5
237740.043237740,49.2393151,6.9747373,6
237740.043237740,49.2336659,6.9737619,7
237740.044237740,49.2433789,7.0118103,0
237740.044237740,49.2401746,7.0000431,1
237740.044237740,49.2385384,6.9979364,2
237740.044237740,49.2402327,6.9898115,3
237740.044237740,49.2402489,6.9845333,4
237740.044237740,49.2391441,6.9797631,5
237740.044237740,49.2393151,6.9747373,6
237740.044237740,49.2336659,6.9737619,7
237740.045237740,49.2433789,7.0118103,0
237740.045237740,49.2401746,7.0000431,1
237740.045237740,49.2385384,6.9979364,2
237740.045237740,49.2402327,6.9898115,3
237740.045237740,49.2402489,6.9845333,4
237740.045237740,49.2391441,6.9797631,5
237740.045237740,49.2393151,6.9747373,6
237740.045237740,49.2336659,6.9737619,7
237740.046237740,49.2433789,7.0118103,0
237740.046237740,49.2401746,7.0000431,1
237740.046237740,49.2385384,6.9979364,2
237740.046237740,49.2402327,6.9898115,3
237740.046237740,49.2402489,6.9845333,4
237740.046237740,49.2391441,6.9797631,5
237740.046237740,49.2393151,6.9747373,6
237740.046237740,49.2336659,6.9737619,7
237740.047237740,49.2433789,7.0118103,0
237740.047237740,49.2401746,7.0000431,1
237740.047237740,49.2385384,6.9979364,2
237740.047237740,49.2402327,6.9898115,3
237740.047237740,49.2402489,6.9845333,4
237740.047237740,49.2391441,6.9797631,5
237740.047237740,49.2393151,6.9747373,6
237740.047237740,49.2336659,6.9737619,7
237740.048237740,49.2433789,7.0118103,0
237740.048237740,49.2401746,7.0000431,1
237740.048237740,49.2385384,6.9979364,2
237740.048237740,49.2402327,6.9898115,3
237740.048237740,49.2402489,6.9845333,4
237740.048237740,49.2391441,6.9797631,5
237740.048237740,49.2393151,6.9747373,6
237740.048237740,49.2336659,6.9737619,7
237740.049237740,49.2433789,7.0118103,0
237740.049237740,49.2401746,7.0000431,1
237740.049237740,49.2385384,6.9979364,2
237740.049237740,49.2402327,6.9898115,3
237740.049237740,49.2402489,6.9845333,4
237740.049237740,49.2391441,6.9797631,5
237740.049237740,49.2393151,6.9747373,6
237740.049237740,49.2336659,6.9737619,7
237740.050237740,49.2433789,7.0118103,0
237740.050237740,49.2401746,7.0000431,1
237740.050237740,49.2385384,6.9979364,2
237740.050237740,49.2402327,6.9898115,3
237740.050237740,49.2402489,6.9845333,4
237740.050237740,49.2391441,6.9797631,5
237740.050237740,49.2393151,6.9747373,6
237740.050237740,49.2336659,6.9737619,7
237740.051237740,49.2433789,7.0118103,0
237740.051237740,49.2401746,7.0000431,1
237740.051237740,49.2385384,6.9979364,2
237740.051237740,49.2402327,6.9898115,3
237740.051237740,49.2402489,6.9845333,4
237740.051237740,49.2391441,6.9797631,5
237740.051237740,49.2393151,6.9747373,6
237740.051237740,49.2336659,6.9737619,7
237740.052237740,49.2433789,7.0118103,0
237740.052237740,49.2401746,7.0000431,1
237740.052237740,49.2385384,6.9979364,2
237740.052237740,49.2402327,6.9898115,3
237740.052237740,49.2402489,6.9845333,4
237740.052237740,49.2391441,6.9797631,5
237740.052237740,49.2393151,6.9747373,6
237740.052237740,49.2336659,6.9737619,7
237740.053237740,49.2433789,7.0118103,0
237740.053237740,49.2401746,7.0000431,1
237740.053237740,49.2385384,6.9979364,2
237740.053237740,49.2402327,6.9898115,3
237740.053237740,49.2402489,6.9845333,4
237740.053237740,49.2391441,6.9797631,5
237740.053237740,49.2393151,6.9747373,6
237740.053237740,49.2336659,6.9737619,7
237740.054237740,49.2433789,7.0118103,0
237740.054237740,49.2401746,7.0000431,1
237740.054237740,49.2385384,6.9979364,2
237740.054237740,49.2402327,6.9898115,3
237740.054237740,49.2402489,6.9845333,4
237740.054237740,49.2391441,6.9797631,5
237740.054237740,49.2393151,6.9747373,6
237740.054237740,49.2336659,6.9737619,7
237740.11237740,49.2433789,7.0118103,0
237740.11237740,49.2401746,7.0000431,1
237740.11237740,49.2385384,6.9979364,2
237740.11237740,49.2402327,6.9898115,3
237740.11237740,49.2402489,6.9845333,4
237740.11237740,49.2391441,6.9797631,5
237740.11237740,49.2393151,6.9747373,6
237740.11237740,49.2336659,6.9737619,7
237740.12237740,49.2433789,7.0118103,0
237740.12237740,49.2401746,7.0000431,1
237740.12237740,49.2385384,6.9979364,2
237740.12237740,49.2402327,6.9898115,3
237740.12237740,49.2402489,6.9845333,4
237740.12237740,49.2391441,6.9797631,5
237740.12237740,49.2393151,6.9747373,6
237740.12237740,49.2336659,6.9737619,7
237740.13237740,49.2433789,7.0118103,0
237740.13237740,49.2401746,7.0000431,1
237740.13237740,49.2385384,6.9979364,2
237740.13237740,49.2402327,6.9898115,3
237740.13237740,49.2402489,6.9845333,4
237740.13237740,49.2391441,6.9797631,5
237740.13237740,49.2393151,6.9747373,6
237740.13237740,49.2336659,6.9737619,7
237740.14237740,49.2433789,7.0118103,0
237740.14237740,49.2401746,7.0000431,1
237740.14237740,49.2385384,6.9979364,2
237740.14237740,49.2402327,6.9898115,3
237740.14237740,49.2402489,6.9845333,4
237740.14237740,49.2391441,6.9797631,5
237740.14237740,49.2393151,6.9747373,6
237740.14237740,49.2336659,6.9737619,7
237740.15237740,49.2433789,7.0118103,0
237740.15237740,49.2401746,7.0000431,1
237740.15237740,49.2385384,6.9979364,2
237740.15237740,49.2402327,6.9898115,3
237740.15237740,49.2402489,6.9845333,4
237740.15237740,49.2391441,6.9797631,5
237740.15237740,49.2393151,6.9747373,6
237740.15237740,49.2336659,6.9737619,7
237740.16237740,49.2433789,7.0118103,0
237740.16237740,49.2401746,7.0000431,1
237740.16237740,49.2385384,6.9979364,2
237740.16237740,49.2402327,6.9898115,3
237740.16237740,49.2402489,6.9845333,4
237740.16237740,49.2391441,6.9797631,5
237740.16237740,49.2393151,6.9747373,6
237740.16237740,49.2336659,6.9737619,7
237740.17237740,49.2433789,7.0118103,0
237740.17237740,49.2401746,7.0000431,1
237740.17237740,49.2385384,6.9979364,2
237740.17237740,49.2402327,6.9898115,3
237740.17237740,49.2402489,6.9845333,4
237740.17237740,49.2391441,6.9797631,5
237740.17237740,49.2393151,6.9747373,6
237740.17237740,49.2336659,6.9737619,7
237740.18237740,49.2433789,7.0118103,0
237740.18237740,49.2401746,7.0000431,1
237740.18237740,49.2385384,6.9979364,2
237740.18237740,49.2402327,6.9898115,3
237740.18237740,49.2402489,6.9845333,4
237740.18237740,49.2391441,6.9797631,5
237740.18237740,49.2393151,6.9747373,6
237740.18237740,49.2336659,6.9737619,7
237740.19237740,49.2433789,7.0118103,0
237740.19237740,49.2401746,7.0000431,1
237740.19237740,49.2385384,6.9979364,2
237740.19237740,49.2402327,6.9898115,3
237740.19237740,49.2402489,6.9845333,4
237740.19237740,49.2391441,6.9797631,5
237740.19237740,49.2393151,6.9747373,6
237740.19237740,49.2336659,6.9737619,7
237740.110237740,49.2433789,7.0118103,0
237740.110237740,49.2401746,7.0000431,1
237740.110237740,49.2385384,6.9979364,2
237740.110237740,49.2402327,6.9898115,3
237740.110237740,49.2402489,6.9845333,4
237740.110237740,49.2391441,6.9797631,5
237740.110237740,49.2393151,6.9747373,6
237740.110237740,49.2336659,6.9737619,7
237740.111237740,49.2433789,7.0118103,0
237740.111237740,49.2401746,7.0000431,1
237740.111237740,49.2385384,6.9979364,2
237740.111237740,49.2402327,6.9898115,3
237740.111237740,49.2402489,6.9845333,4
237740.111237740,49.2391441,6.9797631,5
237740.111237740,49.2393151,6.9747373,6
237740.111237740,49.2336659,6.9737619,7
237740.112237740,49.2433789,7.0118103,0
237740.112237740,49.2401746,7.0000431,1
237740.112237740,49.2385384,6.9979364,2
237740.112237740,49.2402327,6.9898115,3
237740.112237740,49.2402489,6.9845333,4
237740.112237740,49.2391441,6.9797631,5
237740.112237740,49.2393151,6.9747373,6
237740.112237740,49.2336659,6.9737619,7
237740.113237740,49.2433789,7.0118103,0
237740.113237740,49.2401746,7.0000431,1
237740.113237740,49.2385384,6.9979364,2
237740.113237740,49.2402327,6.9898115,3
237740.113237740,49.2402489,6.9845333,4
237740.113237740,49.2391441,6.9797631,5
237740.113237740,49.2393151,6.9747373,6
237740.113237740,49.2336659,6.9737619,7
237740.114237740,49.2433789,7.0118103,0
237740.114237740,49.2401746,7.0000431,1
237740.114237740,49.2385384,6.9979364,2
237740.114237740,49.2402327,6.9898115,3
237740.114237740,49.2402489,6.9845333,4
237740.114237740,49.2391441,6.9797631,5
237740.114237740,49.2393151,6.9747373,6
237740.114237740,49.2336659,6.9737619,7
237740.115237740,49.2433789,7.0118103,0
237740.115237740,49.2401746,7.0000431,1
237740.115237740,49.2385384,6.9979364,2
237740.115237740,49.2402327,6.9898115,3
237740.115237740,49.2402489,6.9845333,4
237740.115237740,49.2391441,6.9797631,5
237740.115237740,49.2393151,6.9747373,6
237740.115237740,49.2336659,6.9737619,7
237740.116237740,49.2433789,7.0118103,0
237740.116237740,49.2401746,7.0000431,1
237740.116237740,49.2385384,6.9979364,2
237740.116237740,49.2402327,6.9898115,3
237740.116237740,49.2402489,6.9845333,4
237740.116237740,49.2391441,6.9797631,5
237740.116237740,49.2393151,6.9747373,6
237740.116237740,49.2336659,6.9737619,7
237740.117237740,49.2433789,7.0118103,0
237740.117237740,49.2401746,7.0000431,1
237740.117237740,49.2385384,6.9979364,2
237740.117237740,49.2402327,6.9898115,3
237740.117237740,49.2402489,6.9845333,4
237740.117237740,49.2391441,6.9797631,5
237740.117237740,49.2393151,6.9747373,6
237740.117237740,49.2336659,6.9737619,7
237740.118237740,49.2433789,7.0118103,0
237740.118237740,49.2401746,7.0000431,1
237740.118237740,49.2385384,6.9979364,2
237740.118237740,49.2402327,6.9898115,3
237740.118237740,49.2402489,6.9845333,4
237740.118237740,49.2391441,6.9797631,5
237740.118237740,49.2393151,6.9747373,6
237740.118237740,49.2336659,6.9737619,7
237740.119237740,49.2433789,7.0118103,0
237740.119237740,49.2401746,7.0000431,1
237740.119237740,49.2385384,6.9979364,2
237740.119237740,49.2402327,6.9898115,3
237740.119237740,49.2402489,6.9845333,4
237740.119237740,49.2391441,6.9797631,5
237740.119237740,49.2393151,6.9747373,6
237740.119237740,49.2336659,6.9737619,7
237740.120237740,49.2433789,7.0118103,0
237740.120237740,49.2401746,7.0000431,1
237740.120237740,49.2385384,6.9979364,2
237740.120237740,49.2402327,6.9898115,3
237740.120237740,49.2402489,6.9845333,4
237740.120237740,49.2391441,6.9797631,5
237740.120237740,49.2393151,6.9747373,6
237740.120237740,49.2336659,6.9737619,7
237740.121237740,49.2433789,7.0118103,0
